HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.query,Input.page1_url,Input.page2_url,Input.page3_url,Input.page4_url,Input.page5_url,Input.page6_url,Input.page7_url,Input.page8_url,Answer.choice1,Answer.choice2,Answer.choice3,Answer.choice4,Answer.choose1reason,Answer.choose2reason,Answer.choose3reason,Approve,Reject
3ULIZ0H1VBDNU92E862K10Q9FJU51M,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:09 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:53 PDT 2017,,,3R3YRB5GRHB2VW3NVS8N9X7CJALUAG,A3LN4KALC95O1E,Rejected,Wed Apr 12 00:06:42 PDT 2017,Wed Apr 12 00:14:12 PDT 2017,Sat Apr 15 00:14:12 PDT 2017,,Thu Apr 13 08:45:15 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,450,51% (140/277),51% (140/277),0% (0/0),wallpaper scenery,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ hair growth.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3ULIZ0H1VBDNU92E862K10Q9FJU51M,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:09 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:53 PDT 2017,,,3SLE99ER0PLO052P7T7RL06X36NZBZ,A3FWZ0IQ9GN60W,Approved,Sun Apr 09 13:25:29 PDT 2017,Sun Apr 09 13:27:24 PDT 2017,Wed Apr 12 13:27:24 PDT 2017,Mon Apr 10 13:19:13 PDT 2017,,,115,100% (1/1),100% (1/1),0% (0/0),wallpaper scenery,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ hair growth.html,Result 1,Result 3,Result 6,Result 7,The picture was alluring,Repeated pictures caught my eye,My eye was drawn to the green on the right|The last picture on the right was a turn off,,
3UOMW19E6EE7HCCCO3R4IW90JGL5CC,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:20 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:00 PDT 2017,,,3QAVNHZ3EOCZC6GTMEGMIABT6EUALU,A34YJ1PY7O65TB,Approved,Sat Apr 08 13:44:37 PDT 2017,Sat Apr 08 13:50:35 PDT 2017,Tue Apr 11 13:50:35 PDT 2017,Mon Apr 10 13:19:18 PDT 2017,,,358,100% (1/1),100% (1/1),0% (0/0),ginger,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ ginger.html,Result 1,Result 3,Result 5,equally good,I like that the results are grouped into related sections,I like that the results are grouped into related sections,"The results on the right do not appear to be related to ginger.|Both left and right appear very similar, both in groupings and pictures",,
3UOMW19E6EE7HCCCO3R4IW90JGL5CC,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:20 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:00 PDT 2017,,,3SBEHTYCWPBYIN6QHHXPTG18S6YYIJ,A3LN4KALC95O1E,Approved,Tue Apr 11 23:01:11 PDT 2017,Tue Apr 11 23:06:27 PDT 2017,Fri Apr 14 23:06:27 PDT 2017,Thu Apr 13 09:05:57 PDT 2017,Thu Apr 13 08:46:14 PDT 2017,,316,51% (140/277),51% (140/277),0% (0/0),ginger,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ ginger.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3UQ1LLR26BGXQMIZWCBKTQF9530AL3,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,358010RM5G1E4O0GBSA6PRKTYVTVXM,A374STD2W8N1U8,Approved,Fri Apr 07 17:26:40 PDT 2017,Fri Apr 07 17:28:46 PDT 2017,Mon Apr 10 17:28:46 PDT 2017,Sat Apr 08 12:44:46 PDT 2017,,,126,100% (1/1),100% (1/1),0% (0/0),grow taller,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ wallpaper.html,Result 2,Result 4,Result 6,None good,The right side has results for the search.,The left side is just tweets.,"Right side has results, left side is just tweets.|Nei",,
3UQ1LLR26BGXQMIZWCBKTQF9530AL3,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,3DUZQ9U6SOW687EHHI4JQJ31JJTSVJ,A29V19RTCH2IAG,Approved,Mon Apr 10 08:17:22 PDT 2017,Mon Apr 10 08:20:47 PDT 2017,Thu Apr 13 08:20:47 PDT 2017,Mon Apr 10 13:19:26 PDT 2017,,,205,100% (2/2),100% (2/2),0% (0/0),grow taller,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ wallpaper.html,Result 2,Result 4,Result 6,Result 7,Has more information than the left results.,They are actual search results instead of just someone talking about the topic.,Would be more helpful than the left results.|The right doesn't have anything to do with the topic.,,
3UQ1LLR26BGXQMIZWCBKTQF9530AL3,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,3IX2EGZR7DRLGXEAL4QVXLNB25FJRZ,A2IB44YPXU7IGU,Approved,Sun Apr 16 05:47:54 PDT 2017,Sun Apr 16 05:50:22 PDT 2017,Wed Apr 19 05:50:22 PDT 2017,Sun Apr 16 15:22:11 PDT 2017,,,148,100% (2/2),100% (2/2),0% (0/0),grow taller,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ wallpaper.html,Result 2,Result 3,Result 6,None good,The left one has nothing to do with growing taller.,The left one has nothing to do with getting taller,The left one has nothing to do with people getting taller|Neither of the images has anything to do with getting taller,,
3UQ1LLR26BGXQMIZWCBKTQF9530AL3,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,3PEIJLRY6V1RJD0L12F2BT375B5XWM,A3LN4KALC95O1E,Rejected,Wed Apr 12 00:11:42 PDT 2017,Wed Apr 12 00:22:31 PDT 2017,Sat Apr 15 00:22:31 PDT 2017,,Thu Apr 13 08:49:33 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,649,51% (140/277),51% (140/277),0% (0/0),grow taller,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ wallpaper.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3UQ1LLR26BGXQMIZWCBKTQF9530AL3,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,3VNXK88KKEQO3SII8C4S9OYBRTH9VY,AQ07VGUPLAGEU,Approved,Fri Apr 07 21:57:14 PDT 2017,Fri Apr 07 21:57:20 PDT 2017,Mon Apr 10 21:57:20 PDT 2017,Sat Apr 08 12:44:46 PDT 2017,,,6,61% (65/107),61% (65/107),0% (0/0),grow taller,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ grow taller.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ wallpaper.html,Result 2,Result 4,Result 6,Result 7,{},{},|,,
3UQVX1UPFTPVONY9U4WMPO4NQHX02D,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:20 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:01 PDT 2017,,,3UXUOQ9OKG50XLRRIKFCZ5TSBZNA7T,A3LN4KALC95O1E,Rejected,Wed Apr 12 00:02:03 PDT 2017,Wed Apr 12 00:08:20 PDT 2017,Sat Apr 15 00:08:20 PDT 2017,,Thu Apr 13 08:46:22 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,377,51% (140/277),51% (140/277),0% (0/0),spirit,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Bumblebee.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3UUIU9GZC6DO3TENAPMU769472KT5I,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:22 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:10 PDT 2017,,,3ATTHHXXWCW9IIGGCLBNA2UZQ72IX9,A14Z7JJQI2VLVL,Approved,Sun Apr 16 20:44:09 PDT 2017,Sun Apr 16 20:49:04 PDT 2017,Wed Apr 19 20:49:04 PDT 2017,Tue Apr 18 06:41:43 PDT 2017,,,295,100% (3/3),100% (3/3),0% (0/0),Robert Kennedy,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ hair growth.html,Result 2,Result 4,Result 6,None good,right side contains usefull information under each link,the right side has actual link results,right side has links to sites with better information|results are not related,,
3UUIU9GZC6DO3TENAPMU769472KT5I,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:22 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:10 PDT 2017,,,3IHR8NYAM99A12FA55Z2MOYDJJV4PH,A3LN4KALC95O1E,Approved,Tue Apr 11 23:05:10 PDT 2017,Tue Apr 11 23:10:14 PDT 2017,Fri Apr 14 23:10:14 PDT 2017,Thu Apr 13 09:06:02 PDT 2017,Thu Apr 13 08:47:35 PDT 2017,,304,51% (140/277),51% (140/277),0% (0/0),Robert Kennedy,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ hair growth.html,Result 2,Result 3,Result 5,Result 7,THIS LOOKS INTERESTING,THIS LOOKS INTERESTING,THIS LOOKS INTERESTING |THIS LOOKS INTERESTING,,
3UUSLRKAUMBW98W9CS1C0M5EVMS7DT,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:11 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:07 PDT 2017,,,3GLB5JMZFZ3HOL54VXA8VJERV53GD4,A3LN4KALC95O1E,Rejected,Tue Apr 11 23:54:23 PDT 2017,Tue Apr 11 23:55:51 PDT 2017,Fri Apr 14 23:55:51 PDT 2017,,Thu Apr 13 08:46:58 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,88,51% (140/277),51% (140/277),0% (0/0),apple latest news,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ apple latest news.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3UUSLRKAUMBW98W9CS1C0M5EVMS7DT,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:11 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:07 PDT 2017,,,3RJSC4XJ122P94FQ2P3MCF3JB2Z50R,A1EGJBJBFBZJBA,Rejected,Sat Apr 08 23:36:24 PDT 2017,Sat Apr 08 23:37:07 PDT 2017,Tue Apr 11 23:37:07 PDT 2017,,Sun Apr 09 17:13:19 PDT 2017,one of your selection is not about the specified query,43,0% (0/4),0% (0/4),0% (0/0),apple latest news,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ apple latest news.html,None good,None good,None good,None good,{},{},|,,
